chunk_id,stage,seed_id,row_spec,R,L,I,T,status,max_tracks,max_frames
partial_raw_0004,partial_raw,S00,R2:L18:I3:T6,R2,L18,I3,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I3:T8,R2,L18,I3,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I4:T6,R2,L18,I4,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I4:T8,R2,L18,I4,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I7:T6,R2,L18,I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I7:T8,R2,L18,I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I8:T6,R2,L18,I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I8:T8,R2,L18,I8,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I1+I3+I7:T6,R2,L18,I1+I3+I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I1+I3+I7:T8,R2,L18,I1+I3+I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I1+I2+I3+I8:T6,R2,L18,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L18:I1+I2+I3+I8:T8,R2,L18,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I0:T6,R2,L19,I0,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I0:T8,R2,L19,I0,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I1:T6,R2,L19,I1,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I1:T8,R2,L19,I1,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I3:T6,R2,L19,I3,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I3:T8,R2,L19,I3,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I4:T6,R2,L19,I4,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I4:T8,R2,L19,I4,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I7:T6,R2,L19,I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I7:T8,R2,L19,I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I8:T6,R2,L19,I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I8:T8,R2,L19,I8,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I1+I3+I7:T6,R2,L19,I1+I3+I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I1+I3+I7:T8,R2,L19,I1+I3+I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I1+I2+I3+I8:T6,R2,L19,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R2:L19:I1+I2+I3+I8:T8,R2,L19,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I0:T6,R4,L0,I0,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I0:T8,R4,L0,I0,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I1:T6,R4,L0,I1,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I1:T8,R4,L0,I1,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I3:T6,R4,L0,I3,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I3:T8,R4,L0,I3,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I4:T6,R4,L0,I4,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I4:T8,R4,L0,I4,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I7:T6,R4,L0,I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I7:T8,R4,L0,I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I8:T6,R4,L0,I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I8:T8,R4,L0,I8,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I1+I3+I7:T6,R4,L0,I1+I3+I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I1+I3+I7:T8,R4,L0,I1+I3+I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I1+I2+I3+I8:T6,R4,L0,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L0:I1+I2+I3+I8:T8,R4,L0,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I0:T6,R4,L1,I0,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I0:T8,R4,L1,I0,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I1:T6,R4,L1,I1,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I1:T8,R4,L1,I1,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I3:T6,R4,L1,I3,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I3:T8,R4,L1,I3,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I4:T6,R4,L1,I4,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I4:T8,R4,L1,I4,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I7:T6,R4,L1,I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I7:T8,R4,L1,I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I8:T6,R4,L1,I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I8:T8,R4,L1,I8,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I1+I3+I7:T6,R4,L1,I1+I3+I7,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I1+I3+I7:T8,R4,L1,I1+I3+I7,T8,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I1+I2+I3+I8:T6,R4,L1,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0004,partial_raw,S00,R4:L1:I1+I2+I3+I8:T8,R4,L1,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I0:T6,R4,L2,I0,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I0:T8,R4,L2,I0,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I1:T6,R4,L2,I1,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I1:T8,R4,L2,I1,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I3:T6,R4,L2,I3,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I3:T8,R4,L2,I3,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I4:T6,R4,L2,I4,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I4:T8,R4,L2,I4,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I7:T6,R4,L2,I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I7:T8,R4,L2,I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I8:T6,R4,L2,I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I8:T8,R4,L2,I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I1+I3+I7:T6,R4,L2,I1+I3+I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I1+I3+I7:T8,R4,L2,I1+I3+I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I1+I2+I3+I8:T6,R4,L2,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L2:I1+I2+I3+I8:T8,R4,L2,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I0:T6,R4,L3,I0,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I0:T8,R4,L3,I0,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I1:T6,R4,L3,I1,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I1:T8,R4,L3,I1,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I3:T6,R4,L3,I3,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I3:T8,R4,L3,I3,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I4:T6,R4,L3,I4,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I4:T8,R4,L3,I4,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I7:T6,R4,L3,I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I7:T8,R4,L3,I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I8:T6,R4,L3,I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I8:T8,R4,L3,I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I1+I3+I7:T6,R4,L3,I1+I3+I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I1+I3+I7:T8,R4,L3,I1+I3+I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I1+I2+I3+I8:T6,R4,L3,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L3:I1+I2+I3+I8:T8,R4,L3,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I0:T6,R4,L4,I0,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I0:T8,R4,L4,I0,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I1:T6,R4,L4,I1,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I1:T8,R4,L4,I1,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I3:T6,R4,L4,I3,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I3:T8,R4,L4,I3,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I4:T6,R4,L4,I4,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I4:T8,R4,L4,I4,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I7:T6,R4,L4,I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I7:T8,R4,L4,I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I8:T6,R4,L4,I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I8:T8,R4,L4,I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I1+I3+I7:T6,R4,L4,I1+I3+I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I1+I3+I7:T8,R4,L4,I1+I3+I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I1+I2+I3+I8:T6,R4,L4,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L4:I1+I2+I3+I8:T8,R4,L4,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I0:T6,R4,L5,I0,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I0:T8,R4,L5,I0,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I1:T6,R4,L5,I1,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I1:T8,R4,L5,I1,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I3:T6,R4,L5,I3,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I3:T8,R4,L5,I3,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I4:T6,R4,L5,I4,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I4:T8,R4,L5,I4,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I7:T6,R4,L5,I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I7:T8,R4,L5,I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I8:T6,R4,L5,I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I8:T8,R4,L5,I8,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I1+I3+I7:T6,R4,L5,I1+I3+I7,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I1+I3+I7:T8,R4,L5,I1+I3+I7,T8,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I1+I2+I3+I8:T6,R4,L5,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0005,partial_raw,S00,R4:L5:I1+I2+I3+I8:T8,R4,L5,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I0:T6,R4,L7,I0,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I0:T8,R4,L7,I0,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I1:T6,R4,L7,I1,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I1:T8,R4,L7,I1,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I3:T6,R4,L7,I3,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I3:T8,R4,L7,I3,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I4:T6,R4,L7,I4,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I4:T8,R4,L7,I4,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I7:T6,R4,L7,I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I7:T8,R4,L7,I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I8:T6,R4,L7,I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I8:T8,R4,L7,I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I1+I3+I7:T6,R4,L7,I1+I3+I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I1+I3+I7:T8,R4,L7,I1+I3+I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I1+I2+I3+I8:T6,R4,L7,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L7:I1+I2+I3+I8:T8,R4,L7,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I0:T6,R4,L8,I0,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I0:T8,R4,L8,I0,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I1:T6,R4,L8,I1,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I1:T8,R4,L8,I1,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I3:T6,R4,L8,I3,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I3:T8,R4,L8,I3,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I4:T6,R4,L8,I4,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I4:T8,R4,L8,I4,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I7:T6,R4,L8,I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I7:T8,R4,L8,I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I8:T6,R4,L8,I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I8:T8,R4,L8,I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I1+I3+I7:T6,R4,L8,I1+I3+I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I1+I3+I7:T8,R4,L8,I1+I3+I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I1+I2+I3+I8:T6,R4,L8,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L8:I1+I2+I3+I8:T8,R4,L8,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I0:T6,R4,L10,I0,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I0:T8,R4,L10,I0,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I1:T6,R4,L10,I1,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I1:T8,R4,L10,I1,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I3:T6,R4,L10,I3,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I3:T8,R4,L10,I3,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I4:T6,R4,L10,I4,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I4:T8,R4,L10,I4,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I7:T6,R4,L10,I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I7:T8,R4,L10,I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I8:T6,R4,L10,I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I8:T8,R4,L10,I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I1+I3+I7:T6,R4,L10,I1+I3+I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I1+I3+I7:T8,R4,L10,I1+I3+I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I1+I2+I3+I8:T6,R4,L10,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L10:I1+I2+I3+I8:T8,R4,L10,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I0:T6,R4,L11,I0,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I0:T8,R4,L11,I0,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I1:T6,R4,L11,I1,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I1:T8,R4,L11,I1,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I3:T6,R4,L11,I3,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I3:T8,R4,L11,I3,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I4:T6,R4,L11,I4,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I4:T8,R4,L11,I4,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I7:T6,R4,L11,I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I7:T8,R4,L11,I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I8:T6,R4,L11,I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I8:T8,R4,L11,I8,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I1+I3+I7:T6,R4,L11,I1+I3+I7,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I1+I3+I7:T8,R4,L11,I1+I3+I7,T8,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I1+I2+I3+I8:T6,R4,L11,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0006,partial_raw,S00,R4:L11:I1+I2+I3+I8:T8,R4,L11,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I0:T6,R4,L12,I0,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I0:T8,R4,L12,I0,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I1:T6,R4,L12,I1,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I1:T8,R4,L12,I1,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I3:T6,R4,L12,I3,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I3:T8,R4,L12,I3,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I4:T6,R4,L12,I4,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I4:T8,R4,L12,I4,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I7:T6,R4,L12,I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I7:T8,R4,L12,I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I8:T6,R4,L12,I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I8:T8,R4,L12,I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I1+I3+I7:T6,R4,L12,I1+I3+I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I1+I3+I7:T8,R4,L12,I1+I3+I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I1+I2+I3+I8:T6,R4,L12,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L12:I1+I2+I3+I8:T8,R4,L12,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I0:T6,R4,L13,I0,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I0:T8,R4,L13,I0,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I1:T6,R4,L13,I1,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I1:T8,R4,L13,I1,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I3:T6,R4,L13,I3,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I3:T8,R4,L13,I3,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I4:T6,R4,L13,I4,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I4:T8,R4,L13,I4,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I7:T6,R4,L13,I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I7:T8,R4,L13,I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I8:T6,R4,L13,I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I8:T8,R4,L13,I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I1+I3+I7:T6,R4,L13,I1+I3+I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I1+I3+I7:T8,R4,L13,I1+I3+I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I1+I2+I3+I8:T6,R4,L13,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L13:I1+I2+I3+I8:T8,R4,L13,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I0:T6,R4,L14,I0,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I0:T8,R4,L14,I0,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I1:T6,R4,L14,I1,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I1:T8,R4,L14,I1,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I3:T6,R4,L14,I3,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I3:T8,R4,L14,I3,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I4:T6,R4,L14,I4,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I4:T8,R4,L14,I4,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I7:T6,R4,L14,I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I7:T8,R4,L14,I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I8:T6,R4,L14,I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I8:T8,R4,L14,I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I1+I3+I7:T6,R4,L14,I1+I3+I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I1+I3+I7:T8,R4,L14,I1+I3+I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I1+I2+I3+I8:T6,R4,L14,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L14:I1+I2+I3+I8:T8,R4,L14,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I0:T6,R4,L15,I0,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I0:T8,R4,L15,I0,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I1:T6,R4,L15,I1,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I1:T8,R4,L15,I1,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I3:T6,R4,L15,I3,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I3:T8,R4,L15,I3,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I4:T6,R4,L15,I4,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I4:T8,R4,L15,I4,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I7:T6,R4,L15,I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I7:T8,R4,L15,I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I8:T6,R4,L15,I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I8:T8,R4,L15,I8,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I1+I3+I7:T6,R4,L15,I1+I3+I7,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I1+I3+I7:T8,R4,L15,I1+I3+I7,T8,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I1+I2+I3+I8:T6,R4,L15,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0007,partial_raw,S00,R4:L15:I1+I2+I3+I8:T8,R4,L15,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I0:T6,R4,L16,I0,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I0:T8,R4,L16,I0,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I1:T6,R4,L16,I1,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I1:T8,R4,L16,I1,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I3:T6,R4,L16,I3,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I3:T8,R4,L16,I3,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I4:T6,R4,L16,I4,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I4:T8,R4,L16,I4,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I7:T6,R4,L16,I7,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I7:T8,R4,L16,I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I8:T6,R4,L16,I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I8:T8,R4,L16,I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I1+I3+I7:T6,R4,L16,I1+I3+I7,T6,pending,0,0
